VTX, IDX, position.x, position.y, position.z, normal.x, normal.y, normal.z, tangent.x, tangent.y, tangent.z, texcoord0.x, texcoord0.y
5590, 1044,  0.14162,  1.02547,  0.34751,  0.50902, -0.59549,  0.62038,  7.60084, -0.22192, -6.45543,  1.37709,  0.83292
5591, 1043,  0.1361,  1.01616,  0.34149,  0.36026, -0.76951,  0.52567,  7.86859, -0.49384, -6.12059,  1.37684,  0.84907
5592, 1054,  0.12508,  1.0299,  0.354,  0.10168, -0.69937,  0.7064,  9.1569, -2.09509, -3.39385,  1.35305,  0.83307
5593, 1056,  0.11936,  1.02135,  0.3462,  0.08726, -0.72069,  0.68659,  8.97416, -2.4077, -3.66997,  1.35305,  0.85079
5594, 1055,  0.12749,  1.01758,  0.34605, -0.01825, -0.69939,  0.7134,  9.01045, -3.17556, -2.88413,  1.36426,  0.84963
5595, 1055,  0.12749,  1.01758,  0.34605, -0.01825, -0.69939,  0.7134,  9.01045, -3.17556, -2.88413,  1.36426,  0.84963
5596, 1046,  0.13273,  1.02637,  0.35336,  0.13346, -0.60748,  0.78218,  9.05183, -2.43636, -3.43839,  1.36357,  0.83311
5597, 1054,  0.12508,  1.0299,  0.354,  0.10168, -0.69937,  0.7064,  9.1569, -2.09509, -3.39385,  1.35305,  0.83307
5598, 1061,  0.13031,  1.03764,  0.36119,  0.24353, -0.43617,  0.86569,  9.12644, -1.94021, -3.54651,  1.35305,  0.81733
5599, 1054,  0.12508,  1.0299,  0.354,  0.10168, -0.69937,  0.7064,  9.1569, -2.09509, -3.39385,  1.35305,  0.83307
5600, 1046,  0.13273,  1.02637,  0.35336,  0.13346, -0.60748,  0.78218,  9.05183, -2.43636, -3.43839,  1.36357,  0.83311
5601, 1046,  0.13273,  1.02637,  0.35336,  0.13346, -0.60748,  0.78218,  9.05183, -2.43636, -3.43839,  1.36357,  0.83311
5602, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5603, 1061,  0.13031,  1.03764,  0.36119,  0.24353, -0.43617,  0.86569,  9.12644, -1.94021, -3.54651,  1.35305,  0.81733
5604, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5605, 1046,  0.13273,  1.02637,  0.35336,  0.13346, -0.60748,  0.78218,  9.05183, -2.43636, -3.43839,  1.36357,  0.83311
5606, 1044,  0.14162,  1.02547,  0.34751,  0.50902, -0.59549,  0.62038,  7.60084, -0.22192, -6.45543,  1.37709,  0.83292
5607, 1044,  0.14162,  1.02547,  0.34751,  0.50902, -0.59549,  0.62038,  7.60084, -0.22192, -6.45543,  1.37709,  0.83292
5608, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5609, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5610, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5611, 1044,  0.14162,  1.02547,  0.34751,  0.50902, -0.59549,  0.62038,  7.60084, -0.22192, -6.45543,  1.37709,  0.83292
5612, 1030,  0.1547,  1.02789,  0.33567,  0.717, -0.53011,  0.45092,  5.78741,  0.96635, -8.07643,  1.39912,  0.82999
5613, 1030,  0.1547,  1.02789,  0.33567,  0.717, -0.53011,  0.45092,  5.78741,  0.96635, -8.07643,  1.39912,  0.82999
5614, 1031,  0.1571,  1.04552,  0.34727,  0.81417, -0.24475,  0.52529,  5.41657,  0.04923, -8.38402,  1.38909,  0.80387
5615, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5616, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5617, 1039,  0.15566,  1.05368,  0.35236,  0.83389, -0.04146,  0.54927,  5.4377, -0.785, -8.32637,  1.38151,  0.79365
5618, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5619, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5620, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5621, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5622, 1031,  0.1571,  1.04552,  0.34727,  0.81417, -0.24475,  0.52529,  5.41657,  0.04923, -8.38402,  1.38909,  0.80387
5623, 1039,  0.15566,  1.05368,  0.35236,  0.83389, -0.04146,  0.54927,  5.4377, -0.785, -8.32637,  1.38151,  0.79365
5624, 1038,  0.14651,  1.03992,  0.35482,  0.56391, -0.39339,  0.72536,  7.72505, -0.53172, -6.29988,  1.37367,  0.81161
5625, 1060,  0.13946,  1.06531,  0.36432,  0.43562,  0.24267,  0.86637,  8.98058, -1.12698, -4.2022,  1.35305,  0.78197
5626, 1061,  0.13031,  1.03764,  0.36119,  0.24353, -0.43617,  0.86569,  9.12644, -1.94021, -3.54651,  1.35305,  0.81733
5627, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5628, 1045,  0.13835,  1.03802,  0.35882,  0.37465, -0.38122,  0.8446,  8.8684, -1.1152, -4.43995,  1.36302,  0.81516
5629, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5630, 1060,  0.13946,  1.06531,  0.36432,  0.43562,  0.24267,  0.86637,  8.98058, -1.12698, -4.2022,  1.35305,  0.78197
5631, 1059,  0.13857,  1.08036,  0.3522,  0.44169,  0.66946,  0.59609,  8.31758, -0.59203, -5.50323,  1.35305,  0.76339
5632, 1060,  0.13946,  1.06531,  0.36432,  0.43562,  0.24267,  0.86637,  8.98058, -1.12698, -4.2022,  1.35305,  0.78197
5633, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5634, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5635, 1047,  0.15686,  1.0717,  0.34179,  0.76231,  0.44102,  0.4722,  5.67806, -1.12672, -8.1259,  1.38716,  0.76964
5636, 1059,  0.13857,  1.08036,  0.3522,  0.44169,  0.66946,  0.59609,  8.31758, -0.59203, -5.50323,  1.35305,  0.76339
5637, 1048,  0.14779,  1.06115,  0.36054,  0.59237,  0.1353,  0.79371,  8.0402, -1.12057, -5.81491,  1.3656,  0.78599
5638, 1039,  0.15566,  1.05368,  0.35236,  0.83389, -0.04146,  0.54927,  5.4377, -0.785, -8.32637,  1.38151,  0.79365
5639, 1047,  0.15686,  1.0717,  0.34179,  0.76231,  0.44102,  0.4722,  5.67806, -1.12672, -8.1259,  1.38716,  0.76964
5640, 1047,  0.15686,  1.0717,  0.34179,  0.76231,  0.44102,  0.4722,  5.67806, -1.12672, -8.1259,  1.38716,  0.76964
5641, 1039,  0.15566,  1.05368,  0.35236,  0.83389, -0.04146,  0.54927,  5.4377, -0.785, -8.32637,  1.38151,  0.79365
5642, 1031,  0.1571,  1.04552,  0.34727,  0.81417, -0.24475,  0.52529,  5.41657,  0.04923, -8.38402,  1.38909,  0.80387
5643, 1031,  0.1571,  1.04552,  0.34727,  0.81417, -0.24475,  0.52529,  5.41657,  0.04923, -8.38402,  1.38909,  0.80387
5644, 1017,  0.16723,  1.06046,  0.32807,  0.91008,  0.14442,  0.38659,  3.8221,  0.53045, -9.21234,  1.41375,  0.78407
5645, 1047,  0.15686,  1.0717,  0.34179,  0.76231,  0.44102,  0.4722,  5.67806, -1.12672, -8.1259,  1.38716,  0.76964
5646, 1047,  0.15686,  1.0717,  0.34179,  0.76231,  0.44102,  0.4722,  5.67806, -1.12672, -8.1259,  1.38716,  0.76964
5647, 1058,  0.1553,  1.08829,  0.32093,  0.70609,  0.56394,  0.42645,  5.48096, -0.58446, -8.31491,  1.39824,  0.74128
5648, 1057,  0.13448,  1.09727,  0.33127,  0.43149,  0.72561,  0.53457,  8.3561, -1.02782, -5.3544,  1.35305,  0.73531
5649, 760,  0.15025,  1.23124,  0.32673,  0.3133,  0.53105,  0.78663, -0.29581,  0.84104, -0.45083,  0.22001,  0.03531
5650, 819,  0.13358,  1.19828,  0.34853,  0.17546,  0.30684,  0.93504, -0.41946,  0.88115, -0.2109,  0.17467,  0.06978
5651, 818,  0.16408,  1.1857,  0.34216,  0.42918,  0.1983,  0.88077, -0.33249,  0.94052, -0.04994,  0.14945,  0.03929
5652, 780,  0.15754,  1.15531,  0.34698,  0.36792, -0.08564,  0.92554, -0.52097,  0.80307,  0.28167,  0.10904,  0.06937
5653, 818,  0.16408,  1.1857,  0.34216,  0.42918,  0.1983,  0.88077, -0.33249,  0.94052, -0.04994,  0.14945,  0.03929
5654, 819,  0.13358,  1.19828,  0.34853,  0.17546,  0.30684,  0.93504, -0.41946,  0.88115, -0.2109,  0.17467,  0.06978
5655, 771,  0.12655,  1.12906,  0.34938,  0.1537, -0.31542,  0.93596, -0.6608,  0.66885,  0.33423,  0.0944,  0.1267
5656, 772,  0.14543,  1.12302,  0.33994,  0.27204, -0.36901,  0.8882, -0.65242,  0.60453,  0.45145,  0.0718,  0.11402
5657, 780,  0.15754,  1.15531,  0.34698,  0.36792, -0.08564,  0.92554, -0.52097,  0.80307,  0.28167,  0.10904,  0.06937
5658, 771,  0.12655,  1.12906,  0.34938,  0.1537, -0.31542,  0.93596, -0.6608,  0.66885,  0.33423,  0.0944,  0.1267
5659, 765,  0.11395,  1.10835,  0.34039,  0.13025, -0.3004,  0.94442, -0.73852,  0.6027,  0.29377,  0.07857,  0.16246
5660, 766,  0.13576,  1.10091,  0.33186,  0.27542, -0.36063,  0.8906, -0.70872,  0.5466,  0.44093,  0.05158,  0.15174
5661, 766,  0.13576,  1.10091,  0.33186,  0.27542, -0.36063,  0.8906, -0.70872,  0.5466,  0.44093,  0.05158,  0.15174
5662, 772,  0.14543,  1.12302,  0.33994,  0.27204, -0.36901,  0.8882, -0.65242,  0.60453,  0.45145,  0.0718,  0.11402
5663, 771,  0.12655,  1.12906,  0.34938,  0.1537, -0.31542,  0.93596, -0.6608,  0.66885,  0.33423,  0.0944,  0.1267
5664, 765,  0.11395,  1.10835,  0.34039,  0.13025, -0.3004,  0.94442, -0.73852,  0.6027,  0.29377,  0.07857,  0.16246
5665, 768,  0.11126,  1.10073,  0.3396,  0.17074, -0.17365,  0.96951, -0.75295,  0.60783,  0.24159,  0.07436,  0.17292
5666, 767,  0.13448,  1.09727,  0.33127,  0.31672, -0.25026,  0.91448, -0.73835,  0.53612,  0.40278,  0.04911,  0.15783
5667, 767,  0.13448,  1.09727,  0.33127,  0.31672, -0.25026,  0.91448, -0.73835,  0.53612,  0.40278,  0.04911,  0.15783
5668, 766,  0.13576,  1.10091,  0.33186,  0.27542, -0.36063,  0.8906, -0.70872,  0.5466,  0.44093,  0.05158,  0.15174
5669, 765,  0.11395,  1.10835,  0.34039,  0.13025, -0.3004,  0.94442, -0.73852,  0.6027,  0.29377,  0.07857,  0.16246
5670, 818,  0.16408,  1.1857,  0.34216,  0.42918,  0.1983,  0.88077, -0.33249,  0.94052, -0.04994,  0.14945,  0.03929
5671, 769,  0.16694,  1.22446,  0.32306,  0.45349,  0.48021,  0.75014, -0.26271,  0.87501, -0.40215,  0.2103,  0.01597
5672, 760,  0.15025,  1.23124,  0.32673,  0.3133,  0.53105,  0.78663, -0.29581,  0.84104, -0.45083,  0.22001,  0.03531
5673, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5674, 761,  0.13481,  1.24613,  0.3207,  0.21941,  0.62969,  0.74439, -0.19791,  0.77386, -0.59735,  0.2441,  0.0485
5675, 760,  0.15025,  1.23124,  0.32673,  0.3133,  0.53105,  0.78663, -0.29581,  0.84104, -0.45083,  0.22001,  0.03531
5676, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5677, 760,  0.15025,  1.23124,  0.32673,  0.3133,  0.53105,  0.78663, -0.29581,  0.84104, -0.45083,  0.22001,  0.03531
5678, 769,  0.16694,  1.22446,  0.32306,  0.45349,  0.48021,  0.75014, -0.26271,  0.87501, -0.40215,  0.2103,  0.01597
5679, 761,  0.13481,  1.24613,  0.3207,  0.21941,  0.62969,  0.74439, -0.19791,  0.77386, -0.59735,  0.2441,  0.0485
5680, 762,  0.12725,  1.26138,  0.30809,  0.16098,  0.7369,  0.65544, -0.08261,  0.67012, -0.73436,  0.27066,  0.0534
5681, 821,  0.09228,  1.25816,  0.31441, -0.11452,  0.71004,  0.6937, -0.0938,  0.68576, -0.7185,  0.26706,  0.09132
5682, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5683, 762,  0.12725,  1.26138,  0.30809,  0.16098,  0.7369,  0.65544, -0.08261,  0.67012, -0.73436,  0.27066,  0.0534
5684, 761,  0.13481,  1.24613,  0.3207,  0.21941,  0.62969,  0.74439, -0.19791,  0.77386, -0.59735,  0.2441,  0.0485
5685, 821,  0.09228,  1.25816,  0.31441, -0.11452,  0.71004,  0.6937, -0.0938,  0.68576, -0.7185,  0.26706,  0.09132
5686, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5687, 784,  0.06426,  1.28217,  0.26697, -0.3017,  0.87425,  0.37765,  0.17465,  0.43932, -0.87873,  0.32656,  0.1229
5688, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5689, 821,  0.09228,  1.25816,  0.31441, -0.11452,  0.71004,  0.6937, -0.0938,  0.68576, -0.7185,  0.26706,  0.09132
5690, 762,  0.12725,  1.26138,  0.30809,  0.16098,  0.7369,  0.65544, -0.08261,  0.67012, -0.73436,  0.27066,  0.0534
5691, 762,  0.12725,  1.26138,  0.30809,  0.16098,  0.7369,  0.65544, -0.08261,  0.67012, -0.73436,  0.27066,  0.0534
5692, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5693, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5694, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5695, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5696, 762,  0.12725,  1.26138,  0.30809,  0.16098,  0.7369,  0.65544, -0.08261,  0.67012, -0.73436,  0.27066,  0.0534
5697, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5698, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5699, 755,  0.14661,  1.28178,  0.2701,  0.2852,  0.86059,  0.41977,  0.08329,  0.41351, -0.90602,  0.32585,  0.03038
5700, 756,  0.16396,  1.25717,  0.29421,  0.43819,  0.69131,  0.57325, -0.10353,  0.67172, -0.73233,  0.27435,  0.00739
5701, 759,  0.1573,  1.2812,  0.26247,  0.38617,  0.85616,  0.34053,  0.1385,  0.31045, -0.93947,  0.33457,  0.01784
5702, 755,  0.14661,  1.28178,  0.2701,  0.2852,  0.86059,  0.41977,  0.08329,  0.41351, -0.90602,  0.32585,  0.03038
5703, 755,  0.14661,  1.28178,  0.2701,  0.2852,  0.86059,  0.41977,  0.08329,  0.41351, -0.90602,  0.32585,  0.03038
5704, 758,  0.13581,  1.28051,  0.27849,  0.21062,  0.85316,  0.47536,  0.12829,  0.45668, -0.878,  0.3155,  0.04306
5705, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5706, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5707, 758,  0.13581,  1.28051,  0.27849,  0.21062,  0.85316,  0.47536,  0.12829,  0.45668, -0.878,  0.3155,  0.04306
5708, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5709, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5710, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5711, 757,  0.13,  1.27449,  0.29035,  0.16447,  0.81022,  0.56111,  0.04809,  0.56069, -0.8251,  0.29854,  0.04868
5712, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5713, 784,  0.06426,  1.28217,  0.26697, -0.3017,  0.87425,  0.37765,  0.17465,  0.43932, -0.87873,  0.32656,  0.1229
5714, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5715, 822,  0.09737,  1.28195,  0.28058, -0.0894,  0.87131,  0.48056,  0.08682,  0.48634, -0.86701,  0.31496,  0.08554
5716, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5717, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5718, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5719, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5720, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5721, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5722, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5723, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5724, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5725, 823,  0.11168,  1.29144,  0.26162,  0.00524,  0.94321,  0.32902,  0.20365,  0.32047, -0.9235,  0.34116,  0.07339
5726, 758,  0.13581,  1.28051,  0.27849,  0.21062,  0.85316,  0.47536,  0.12829,  0.45668, -0.878,  0.3155,  0.04306
5727, 758,  0.13581,  1.28051,  0.27849,  0.21062,  0.85316,  0.47536,  0.12829,  0.45668, -0.878,  0.3155,  0.04306
5728, 755,  0.14661,  1.28178,  0.2701,  0.2852,  0.86059,  0.41977,  0.08329,  0.41351, -0.90602,  0.32585,  0.03038
5729, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5730, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5731, 755,  0.14661,  1.28178,  0.2701,  0.2852,  0.86059,  0.41977,  0.08329,  0.41351, -0.90602,  0.32585,  0.03038
5732, 759,  0.1573,  1.2812,  0.26247,  0.38617,  0.85616,  0.34053,  0.1385,  0.31045, -0.93947,  0.33457,  0.01784
5733, 759,  0.1573,  1.2812,  0.26247,  0.38617,  0.85616,  0.34053,  0.1385,  0.31045, -0.93947,  0.33457,  0.01784
5734, 825,  0.1469,  1.2932,  0.22991,  0.30599,  0.94651,  0.09102,  0.3003, -0.00568, -0.95328,  0.38619,  0.04074
5735, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5736, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5737, 824,  0.12796,  1.2944,  0.24472,  0.12955,  0.96887,  0.20575,  0.20406,  0.17662, -0.96211,  0.36474,  0.05887
5738, 825,  0.1469,  1.2932,  0.22991,  0.30599,  0.94651,  0.09102,  0.3003, -0.00568, -0.95328,  0.38619,  0.04074
5739, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5740, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5741, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5742, 825,  0.1469,  1.2932,  0.22991,  0.30599,  0.94651,  0.09102,  0.3003, -0.00568, -0.95328,  0.38619,  0.04074
5743, 803,  0.13435,  1.29645,  0.19814,  0.22375,  0.96649, -0.11642,  0.48718, -0.21456, -0.8453,  0.43062,  0.07362
5744, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5745, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5746, 804,  0.10836,  1.29872,  0.21618, -0.01219,  0.99853,  0.02263,  0.37376,  0.02543, -0.92556,  0.39867,  0.09442
5747, 803,  0.13435,  1.29645,  0.19814,  0.22375,  0.96649, -0.11642,  0.48718, -0.21456, -0.8453,  0.43062,  0.07362
5748, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5749, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5750, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5751, 784,  0.06426,  1.28217,  0.26697, -0.3017,  0.87425,  0.37765,  0.17465,  0.43932, -0.87873,  0.32656,  0.1229
5752, 785,  0.08438,  1.29505,  0.23679, -0.17226,  0.97101,  0.15884,  0.34643,  0.21035, -0.9118,  0.36741,  0.11097
5753, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5754, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5755, 777,  0.03318,  1.27393,  0.24617, -0.47279,  0.84822,  0.23419,  0.30362,  0.40648, -0.86045,  0.33828,  0.16217
5756, 784,  0.06426,  1.28217,  0.26697, -0.3017,  0.87425,  0.37765,  0.17465,  0.43932, -0.87873,  0.32656,  0.1229
5757, 777,  0.03318,  1.27393,  0.24617, -0.47279,  0.84822,  0.23419,  0.30362,  0.40648, -0.86045,  0.33828,  0.16217
5758, 778,  0.02587,  1.25925,  0.27072, -0.55192,  0.69943,  0.45192,  0.06887,  0.57819, -0.81173,  0.30703,  0.16406
5759, 784,  0.06426,  1.28217,  0.26697, -0.3017,  0.87425,  0.37765,  0.17465,  0.43932, -0.87873,  0.32656,  0.1229
5760, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5761, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5762, 800,  0.06724,  1.28863,  0.16226, -0.21256,  0.9468, -0.23708,  0.69252, -0.02414, -0.71787,  0.43989,  0.18008
5763, 800,  0.06724,  1.28863,  0.16226, -0.21256,  0.9468, -0.23708,  0.69252, -0.02414, -0.71787,  0.43989,  0.18008
5764, 744,  0.03772,  1.2824,  0.19147, -0.39763,  0.91587, -0.02952,  0.54805,  0.21189, -0.80745,  0.39515,  0.18607
5765, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5766, 777,  0.03318,  1.27393,  0.24617, -0.47279,  0.84822,  0.23419,  0.30362,  0.40648, -0.86045,  0.33828,  0.16217
5767, 779,  0.05865,  1.29056,  0.21159, -0.31065,  0.94828,  0.045,  0.46505,  0.19314, -0.86164,  0.38569,  0.15132
5768, 744,  0.03772,  1.2824,  0.19147, -0.39763,  0.91587, -0.02952,  0.54805,  0.21189, -0.80745,  0.39515,  0.18607
5769, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5770, 801,  0.11885,  1.29223,  0.16434,  0.15742,  0.95082, -0.26252,  0.64202, -0.29996, -0.70213,  0.46706,  0.12337
5771, 799,  0.10653,  1.28578,  0.13957,  0.06966,  0.89712, -0.43386,  0.7183, -0.34553, -0.59976,  0.48832,  0.16542
5772, 803,  0.13435,  1.29645,  0.19814,  0.22375,  0.96649, -0.11642,  0.48718, -0.21456, -0.8453,  0.43062,  0.07362
5773, 801,  0.11885,  1.29223,  0.16434,  0.15742,  0.95082, -0.26252,  0.64202, -0.29996, -0.70213,  0.46706,  0.12337
5774, 802,  0.08616,  1.29519,  0.18442, -0.11404,  0.98565, -0.11498,  0.57709, -0.02818, -0.81442,  0.42782,  0.14036
5775, 799,  0.10653,  1.28578,  0.13957,  0.06966,  0.89712, -0.43386,  0.7183, -0.34553, -0.59976,  0.48832,  0.16542
